class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,43150,,400,310,0,0,0,0,0,0,1382,181476,1836124,682192,36556,2796,1409324,0,0,0,0,0,2496404,2239496,418652,204470,0,0,1492,0,1626,268,0,0,0,0,0,22658,1232092,1411654,74122,0,3802,6070,10808,247712,2045476,426558,100,0,0,0,853804,691498,252836,183880,148510,122450,140554,337420,9574,0,2915540,68,100,142,0,1409324,35922,241540,176000,175900,176960,,,,,,,60660,43150.06,2915540,2915540,2916452,19645,6044,42058,490920,2740526,1209600,80928,0,94,0,2484910.08,0,232221.12,0,0,0,0,0,20922,532800,1560756,593714,26780,4968,586,434,444,2915540,,3852,440,31806,162610,105422,1959342,467862,9158,34,0,560,858,2175588,91070,26,8160,0,0,2516836,2148,162,0,0,0,0,0,0,0,0,18708,33876,5392,0,0,81836,11114,795520,130640,0,0,0,0,4190410,901.86,1150,251730,552534,400702,191536,401818,387402,248266,138480,150564,17494,0,0
neg,844,0,2130706432,12,0,0,0,0,0,140,38670,75256,17912,0,0,0,47488,0,0,0,2188,3342,118860,98512,65124,11150,0,0,0,0,2,62,0,0,0,0,0,0,0,11480,120498,0,422,34,48,962,78,5544,124590,216,84,0,98000,15504,7292,3628,2344,1834,1510,838,372,656,186296,150,8,214,0,47488,1532,39804,24568,,,,,,,,,64080,843.75,186296,186296,182714,385,0,17760,185120,132614,1209600,2880,2,18,0,53096.64,44642.88,33581.76,10,98,0,0,6250,60344,55772,6238,3296,68,10,0,12,18,186296,0,1664,120,1968,11888,12382,42216,56718,4972,50,0,12,130,56848,20994,0,28,0,0,57986,332,170,0,0,1670,51452,0,0,0,0,1446,300,102,0,0,1560,276,143800,14388,0,0,4,24,0,3.66,286,80450,13582,5872,3056,9788,12248,3870,3106,6,0,0,0
neg,79846,,228,204,0,0,0,0,0,0,156612,1733958,2597418,686944,69492,3904,2428554,0,0,0,558,1212,4329964,3431924,1194282,819706,0,0,0,0,1298,462,0,0,0,0,0,82660,2069842,2755182,340644,0,3034,852,1782,115418,3949182,1177890,170,0,0,0,1704322,1222992,392766,308736,263256,253970,375024,708358,18904,0,5525474,564,352,1062,0,2428554,77360,499926,689650,284300,175100,330100,235480,,,,,160460,79845.69,5525474,5525474,5520898,38218,7448,61242,678280,5248328,1209600,139878,0,154,0,4200363.84,18060.48,1026495.36,0,0,0,0,7940,382558,2008418,2305848,505136,31134,7020,274,200,210,5525474,,6576,882,51160,536738,260762,1703192,2639530,49122,366,0,350,1516,4201846,138540,0,55332,0,4,4245976,4532,658,0,0,40,18116,0,0,0,0,45632,65896,11914,0,0,154098,22902,137120,19658,0,0,0,0,40870520,1834.14,1950,1074720,805496,560350,250936,488876,393946,400830,351536,830440,91198,0,0
neg,30184,,,,,,0,0,0,0,140,503662,1327222,170104,592,0,732472,0,0,,0,0,1707692,1434412,585230,189778,,0,0,0,,,0,0,0,0,0,7382,1535392,434810,24136,0,4028,3602,4686,5720,805792,1177720,166,6,0,0,998680,219050,131678,121852,121470,135460,196398,76376,756,0,2293378,,,,,732472,22992,367302,214808,346500,0,0,0,0,0,0,0,232460,30183.13,2293378,2293378,,11692,,,1077120,,1209600,,,,,1857498.24,0,141088.32,,,0,0,0,172544,1201058,549968,67684,9108,1358,0,,,2293378,,3722,588,47724,69164,172918,1534308,169126,4166,4,0,,,,,,,,,,,,,,,,,,,,15484,,,,,,,,,,,,,,,,155170,365652,391766,203630,464444,299978,80964,24150,15956,10,,
neg,2518,0,36,32,0,0,0,0,0,71588,75518,20046,28640,3126,0,0,67912,0,0,0,20994,27760,167356,173532,25868,7212,2,0,0,0,106,206,0,0,0,0,0,0,0,130454,68464,0,1584,136,140,124,128028,47744,21162,0,0,0,88772,38112,38660,16306,7470,4832,2596,1940,228,2,214320,4,14,6,0,67912,1490,10344,15208,,,,,,,,,25160,2518.65,214320,214320,213122,674,0,21094,213440,199124,1209600,3850,0,8,0,131875.2,36724.8,29135.04,0,62,0,10006,33736,30952,90328,33432,366,82,16,0,66,72,214320,0,1666,64,60,18866,15654,87504,72424,2680,0,0,38,420,131300,24,0,66,0,0,133652,230,230,0,0,0,36742,0,0,0,0,1364,286,46,0,0,3988,706,1400,140,0,0,0,10,1518660,300.24,150,68616,20280,12924,6480,16342,19244,13474,41476,82,0,0,0
neg,18,,20,12,0,0,0,0,0,0,2226,2996,1084,0,0,0,2238,0,14,0,0,0,13160,11392,7686,364,0,0,0,0,2,18,0,0,0,0,0,0,0,2494,3812,0,1144,10,28,30,116,4978,0,0,0,0,4404,920,120,182,22,140,300,218,0,0,20858,0,8,0,0,2238,132,5898,1774,,,,,,,,,7620,18.62,20858,20858,22120,25,0,1994,20740,6306,1209600,234,2,8,0,2060.16,0,3125.76,0,16,0,0,1234,3272,930,482,388,0,0,0,0,22,20858,,1162,8,20,18,824,822,2390,1042,20,0,8,16,1748,222,0,0,0,0,2258,44,74,0,0,0,0,0,0,0,0,104,0,0,162,572,70,20,4060,468,0,10,0,0,0,45.3,38,4428,1212,162,20,32,36,46,370,0,0,0,0
neg,42748,,206,192,0,0,0,0,0,0,27942,1067484,1265980,229512,12424,190,1113618,0,0,0,0,0,2322562,1975356,422662,277210,0,0,0,0,284,74,0,0,0,0,0,283206,1921178,208916,190232,0,1892,412,876,45424,1632524,906374,16022,8,0,0,750998,681090,225336,172010,131026,104930,147214,389010,1918,0,2745988,100,102,466,2,1113618,32392,214626,206402,172800,192540,,,,,,,50540,42747.66,2745988,2745988,2745986,18898,15020,27886,319180,2603532,1209600,97262,2,56,0,2350224.96,0,251158.08,0,0,0,0,446,155958,1190654,1000560,237306,15072,3298,238,240,258,2745988,,5006,570,21216,140474,75848,1381426,949966,28834,192,0,388,218,1909578,88718,0,586,0,30,2367164,2040,216,0,0,0,0,0,0,0,0,19156,60266,9968,0,0,92220,18002,1005900,179260,0,0,0,0,3618850,1181.92,1426,276958,473732,319980,164520,327930,281922,202874,155156,375930,24530,0,0
neg,3180,0,82,,0,0,0,0,10508,131408,48682,52708,32404,0,0,0,63324,0,0,0,44910,56666,240990,258998,45242,9114,0,0,0,0,44,144,0,0,0,0,0,0,0,115010,160700,0,1368,816,1098,3720,5382,99908,96030,67388,0,0,143206,19942,20934,27786,21648,15884,8778,5874,4478,7180,331330,48,42,72,0,63324,1670,20490,23748,,,,,,,,,44080,3179.32,331330,331330,327346,1059,0,32464,329900,276300,1209600,3050,,,,153793.92,0,120606.72,14,206,5472,4980,54264,27192,111036,70142,2518,98,8,0,,100,331330,0,2172,114,698,34602,38630,110370,88256,868,0,0,,,,,,,,,,286,76,0,0,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,2176490,538.2,278,123250,16290,7992,4990,17152,21766,31960,51646,664,0,0,0
neg,6,0,2,0,0,0,0,0,0,0,6,200,3832,804,0,0,1514,0,136,0,0,0,16906,15112,10532,200,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4842,0,1200,10,6,4,16,2118,1488,0,0,0,3790,134,66,200,478,92,76,6,0,0,27456,0,0,0,0,1514,134,9214,1292,,,,,,,,,10460,6.76,27456,27456,28188,22,0,2666,27300,4866,1209600,138,0,0,0,1151.04,0,2643.84,0,16,0,0,0,0,3126,1678,38,0,0,0,2,12,27456,0,1114,16,74,8,732,896,1638,342,22,0,0,4,802,42,0,0,0,0,1324,24,84,0,0,0,0,0,0,0,0,120,0,0,100,120,30,8,220,22,0,8,0,0,0,148.28,38,3820,886,36,6,20,30,42,2,0,0,0,0
neg,1490,0,14,,0,0,0,0,0,0,1816,60202,116774,18370,0,0,88768,0,60,0,0,0,190890,177434,201418,7478,0,0,0,0,4,22,0,0,0,0,0,0,0,8598,188564,0,3268,262,2112,2928,1816,173154,13622,0,0,0,137102,24598,14888,6580,7108,6226,660,0,0,0,392360,20,48,142,0,88768,1706,186490,14314,,,,,,,,,200720,1490.61,392360,392360,393106,432,514,38780,391580,197386,1209600,0,,,,77594.88,82731.84,34138.56,10,66,0,0,1156,32268,68474,57374,34826,3030,34,0,,16,392360,0,3200,88,68,47892,19972,55134,69250,1558,0,0,,,,,,,,,,202,30,0,0,150,82866,0,0,0,0,1002,248,70,0,0,2460,388,61000,9176,0,0,0,0,490700,350.08,180,121164,12202,7290,2848,5776,8450,4232,33616,1584,0,0,0
neg,40506,,236,204,0,0,0,0,0,0,490,484700,1405160,420718,11164,0,997926,0,68,0,0,0,1954422,1574104,502354,345532,0,0,0,0,138,50,0,0,0,0,0,6852,531642,1490784,292954,0,1996,2870,2948,7318,1481036,826018,46,0,0,0,580698,542506,272188,269852,228458,176064,151688,100250,528,0,2456974,52,26,326,8,997926,34606,244822,254320,180400,314000,,,,,,,4140,40505.4,2456974,2456974,2449580,16311,6726,1106,33960,2322232,1209600,40014,2,56,0,2012294.4,0,308690.88,0,0,0,0,0,250672,974744,1004326,84298,6414,1736,42,84,170,2456974,,2468,296,24096,163126,108854,889324,1116542,17262,264,0,458,142,128518,15834,0,3194,0,16,2029248,1102,318,0,0,0,0,0,0,0,0,18946,28604,11270,0,0,45124,9420,18170240,2175482,0,0,0,0,505410,792.7,698,322534,254616,191308,106392,251274,247756,312028,319008,315334,1982,0,0
neg,790,,0,,0,0,0,0,0,0,196,230,52656,10466,0,0,23880,0,0,,0,0,93094,87262,12822,1962,0,0,0,0,0,0,0,0,0,0,0,0,28164,33596,1788,0,2468,466,742,424,36974,22474,0,0,0,0,25422,23904,8692,3462,1162,358,486,62,0,0,105952,20,82,254,20,23880,704,8262,4456,0,0,0,0,0,0,0,0,12440,790.17,105952,105952,,189,1154,,105480,,1209600,0,,,,46055.04,0,11987.52,,,0,0,0,0,32448,27686,2986,386,42,0,,0,105952,,1976,32,3796,4862,4208,40546,7680,448,0,0,,,,,,,,,,106,34,,,,,,,,,462,136,56,0,0,1322,284,180940,18982,0,0,0,0,,,,15622,10348,3376,1918,26560,5564,128,8,24,0,0,0
neg,18018,,0,,0,0,0,0,0,0,2350,2836,1125776,466632,21610,162,745318,2076,0,,0,0,1334324,1080690,625608,212554,0,0,39298,0,0,0,0,0,0,0,0,2686,123120,206582,1286978,0,14288,10494,22520,281018,952910,338080,50,4,2,0,666956,443596,187528,118028,71988,58314,38396,23790,10430,340,1960188,130,128,1968,250,745318,30004,379548,243620,324840,0,0,0,0,0,0,0,295840,18018.74,1960188,1960188,,8723,163686,,745920,,1209600,0,,,,1318352.64,0,293458.56,,,0,0,0,2164,144042,1322904,139526,9056,1630,44,,1394,1960188,,1858,360,165384,175356,446440,825338,4630,0,0,0,,,,,,,,,,1630,180,,,,,,,,,18596,9770,1820,0,0,51682,8474,5774620,728354,0,0,0,0,,,,304208,530148,204158,91028,349542,65398,35264,23072,16438,110,0,0
neg,28568,,0,,0,0,0,0,0,0,36796,708216,752140,125020,168,0,848562,0,0,0,234,280,1495362,1372184,180720,99128,0,0,0,0,0,0,0,0,0,0,0,72572,957662,442644,149462,0,3754,1442,1552,3262,498320,1110940,3070,0,0,0,623922,234798,142512,116086,97562,98446,117254,146294,41020,4446,1676560,16,34,398,8,848562,17504,95404,84878,134400,1310700,1310700,1310700,1310700,1310700,1310700,1310700,43800,28567.69,1676560,1676560,1668252,,45852,45014,464100,1622340,1209600,0,,,,1481309.76,0,137733.12,,,0,0,5404,327978,800514,431960,49972,5722,790,0,,6,1676560,,3102,230,73740,48418,86602,1319216,89068,1964,0,0,,,,,,,,,,762,68,0,0,0,0,0,0,0,0,9204,34388,6636,0,0,61148,10056,1667380,344152,0,0,0,0,1066710,,,147854,202480,184326,103576,207694,250432,233478,165510,125020,1970,0,0
neg,40960,,236,228,0,0,0,0,0,0,1340,662786,1568464,423382,20798,1846,1011986,0,0,0,0,0,2411552,2093962,425300,266412,0,0,1474,0,126,46,0,0,0,0,0,219124,1928544,176162,354786,0,3742,1302,1528,84230,1981742,606068,4,0,0,0,855574,787700,266658,187216,133720,107130,162160,178418,40,0,2837334,668,1080,454,4,1011986,28124,252508,171918,171740,192720,,,,,,,55880,40960.38,2837334,2837334,2839428,15965,1516,38376,412520,2678616,1209600,78830,2,40,0,2435242.56,0,239590.08,0,0,0,0,0,50666,1223710,1111058,272578,16842,3626,136,44,48,2837334,,4974,426,81524,151414,109410,1889056,430168,11554,90,0,398,154,2262878,58546,0,19076,0,30,2457304,1468,262,0,0,0,0,0,0,0,0,16928,97100,21078,0,0,54278,8320,11638840,1177442,1907212,1424,0,0,1519620,893.88,978,261398,482382,387330,251348,633964,416684,142930,54160,47936,484,0,0
neg,906,0,6,6,0,0,0,0,0,0,44,22594,103068,778,0,0,53790,0,0,0,0,0,162824,148006,41566,5048,0,0,0,0,10,0,0,0,0,0,0,0,0,990,125494,0,1518,54,62,76,2020,122752,2,0,0,0,87376,13592,7540,5120,3208,3030,2234,2350,1738,296,204474,38,58,2,4,53790,986,28092,12986,,,,,,,,,40760,906.11,204474,204474,199714,321,0,19742,203660,126678,1209600,1814,0,6,0,47597.76,0,77737.92,0,64,0,0,0,3330,59614,53026,10372,112,30,0,2,10,204474,0,1700,60,54,24310,17938,36028,44274,2112,8,0,6,0,47802,12760,0,0,0,0,49232,224,114,0,0,0,0,0,0,0,0,854,268,76,0,0,1448,282,720,72,0,0,0,0,0,310.22,172,79994,7142,4122,1776,4098,6850,14860,7408,234,0,0,0
neg,58416,,820,,0,0,0,0,0,0,15844,652928,2926486,832364,5288,0,2088266,2202,0,0,228,328,3737308,3066978,943966,474632,0,0,0,0,720,122,0,0,0,0,0,3590,1253548,3150952,24820,0,17662,13512,15666,22696,1736026,2625922,1426,0,0,0,2236412,620230,370802,276414,229196,265302,360524,74030,0,0,4683904,1332,882,1690,44,2088266,85752,380578,559066,237780,234940,231040,,,,,,216960,58416.78,4683904,4683904,4523684,24027,630076,88170,1031740,4432910,1209600,0,,,,4075327.68,0,350076.48,0,0,0,0,370,109132,1411284,2196250,572030,115214,27812,818,,0,4683904,,10018,1794,300124,289256,706874,2982392,141316,1130,6,0,,,,,,,,,,6034,308,0,0,0,0,0,0,0,0,51386,69612,11598,0,0,291580,35188,12650700,1419580,0,0,0,0,979750,3767.06,5370,402016,1355754,706194,298198,1027186,641578,1942,42,0,0,0,0
neg,372,,26,22,0,0,0,0,0,0,78,8490,19758,0,0,0,11758,0,0,0,0,0,28192,24334,6150,2010,0,0,0,0,14,6,0,0,0,0,0,0,23570,4756,0,0,64,12,26,26,362,27300,536,0,0,0,16990,9630,1446,182,56,12,4,6,0,0,34378,2,92,44,0,11758,420,2370,3764,,,,,,,,,5920,372.2,34378,34378,36184,76,156,3312,34160,28326,1209600,1180,0,0,0,22721.28,0,5543.04,0,0,0,0,0,5166,20674,2118,258,92,18,0,2,6,34378,,124,12,390,1130,674,4570,19826,1522,78,0,46,58,22940,13492,0,4,0,8,23318,66,22,0,0,0,0,0,0,0,0,238,28,6,0,0,718,150,1360,676,0,0,0,0,0,41.76,46,6224,5630,1670,370,1036,13396,0,0,0,0,0,0
neg,2452,0,28,,0,0,0,0,0,12286,84872,214068,85500,2924,0,0,164108,0,0,0,5388,8336,379012,361268,369532,9368,0,0,0,0,44,60,0,0,0,0,0,0,0,76682,322968,0,4994,1324,1942,3130,4002,35910,340920,322,7106,0,281016,75064,20112,7750,5698,3828,2698,3114,364,6,754220,30,34,92,0,164108,3770,332740,35418,,,,,,,,,367060,2451.97,754220,754220,753090,1005,0,74722,751920,400300,1209600,6734,,,,144887.04,49048.32,204352.32,48,206,0,5082,6572,83216,164654,107870,28146,3610,372,128,,96,754220,0,2590,154,82238,70260,35656,81902,119412,7390,48,0,,,,,,,,,,780,134,0,0,0,49354,0,0,0,0,2652,924,172,0,0,6350,1166,0,0,0,0,0,16,1451980,504.02,414,257556,39208,17766,7260,12144,10094,8266,19860,27080,416,0,0
neg,81438,0,774,462,0,0,0,0,0,39650,1445630,2628914,1251700,170288,4956,42,3304174,0,0,0,105872,164384,6734450,5956728,1200586,701004,0,0,0,0,670,584,0,0,0,0,0,147852,1971726,3407228,14374,0,4520,1768,916,698,930,14848,5415296,96082,6122,0,3072450,984326,387766,259980,200780,180716,177388,209588,58116,10070,8043738,1414,810,4762,0,3304174,108752,376218,816830,167000,173860,170360,174640,180000,207400,,,106520,81438.85,8043738,8043738,5604998,20410,1456,63968,763720,5545558,1209600,327784,4,82,0,5262681.6,901416,1632181.44,4,326,0,0,172834,735644,1784178,1618910,835216,290658,89918,13822,0,52,8043738,0,10454,1476,1156548,212120,402490,3257360,485546,15172,14,0,508,758,3946012,456268,0,316,0,0,3960056,23206,134,0,0,310,900532,0,0,0,0,51840,29310,5728,18853430,2069220,360298,56698,219460,28934,7767102,207708,0,0,5037460,3149.16,3164,1735154,961362,969618,318926,451094,283926,340004,480186,910,0,0,0
neg,349226,0,1678,,0,0,0,0,852,202192,2152416,3025250,1855806,321618,24040,984,11406202,0,0,0,350588,488662,19346738,17561514,8775304,1648106,4,0,0,0,4196,1378,0,0,0,0,312,20306,257014,2398634,4906892,0,7016,3182,6716,18158,126000,7114890,189578,117618,0,0,2920716,1229774,920808,549916,325148,235924,183432,185794,147116,884530,28475386,1490,1650,2832,0,11406202,311174,6697662,2072532,340560,403700,328960,428740,453360,386680,392280,361540,227960,349226.81,28475386,28475386,28218074,47546,31654,37942,622320,21503354,1209600,0,,,,17946636.48,698522.88,2840528.64,260,1644,0,10342,299936,897032,2048196,1771014,1126900,1049664,329384,50690,,0,28475386,0,7908,1092,745938,558726,450330,4561878,1246532,10750,4,0,,,,,,,,,,19788,1030,0,0,28940,710692,0,0,0,0,143328,153782,26636,74243190,8192358,823696,98802,22124880,2713580,21336860,573592,0,0,44743660,2443.28,2486,1331504,929624,803164,285346,496492,408024,523548,2578704,225834,918,0,0
neg,117916,,2130706432,0,0,0,0,0,0,0,7386,773166,4423622,1070644,44396,478,2906600,0,0,0,0,0,5918320,5399972,1020344,432126,0,0,0,0,790,284,0,0,0,0,0,4348,788040,240116,5287188,0,2682,702,1346,90824,5584684,635756,3698,0,0,0,1295624,1336146,835470,936212,516848,355392,911438,132562,0,0,6939418,0,844,2902,12,2906600,58226,713170,305324,165360,173980,162780,156120,226520,,,,125840,117915.91,6939418,6939418,6953782,38043,3742,82730,880740,6319692,1209600,134382,0,0,0,5662288.32,0,652591.68,0,0,0,0,250,64804,1275920,3475022,1397934,81230,21068,3464,0,178,6939418,,7964,1042,77344,486192,300104,5166438,278444,2164,0,0,0,0,0,0,0,0,0,0,0,4088,398,0,0,0,0,0,0,0,0,31040,31596,16560,0,0,126196,23770,4601540,470276,0,0,0,0,1094390,2051.58,2318,695542,654198,403118,213916,521500,618860,1017296,1268132,925654,1476,0,0
neg,80584,,2130706432,1380,0,0,0,0,0,0,224250,2656862,2193316,280532,4704,6,2210496,0,0,0,0,0,4988578,4368940,950442,486468,0,0,0,0,1302,392,0,0,0,0,84,157880,2897292,424142,1880272,0,3528,1244,1746,1882,78264,5269034,3972,0,0,0,1495874,1317802,691416,512162,372004,340964,540434,89014,0,0,5940382,0,260,810,34,2210496,68518,586004,362784,258820,169800,158440,156180,,,,,193880,80583.23,5940382,5940382,5982526,26697,6028,102164,1086780,5359670,1209600,241414,2,168,0,4773480.96,0,579835.2,0,1624,0,0,6066,494854,2373344,1918888,481266,66188,17598,1466,1304,1312,5940382,,10092,1534,78630,506308,400312,3980468,379844,2482,0,0,2054,844,4784398,159898,0,15936,0,10,4824934,5290,488,0,0,0,0,0,0,0,0,36684,54840,27374,0,0,187648,44296,15028640,1515058,0,0,0,0,846320,2558.78,3024,653636,1129534,784918,366858,666350,543642,419768,319190,468704,7070,0,0
neg,52122,2,2130706432,270,0,0,0,0,0,0,427920,2331908,1918436,1021574,271122,5310,2401548,0,408,0,8642,15246,5259662,4560926,1262836,619326,0,0,0,0,314,274,0,0,0,0,0,15214,625498,4356082,979476,0,5238,5476,7808,14404,30966,4591956,1320422,0,0,0,3841632,603790,422828,231420,163672,140912,126254,113102,62718,269942,6531960,2828,2362,1778,34,2401548,69208,685060,574816,242180,231640,215700,207520,253680,,,,102680,52122.77,6531960,6531960,6502234,24639,40,40996,474700,5994174,1209600,154030,2,124,0,3157707.84,1453080,1377730.56,192,1006,0,0,40594,290928,1220754,2194790,1228742,542512,444464,13486,4884,4892,6531960,0,7620,1096,663318,2070050,165500,2449620,600882,18120,64,0,434,526,3145548,983166,0,10916,0,0,3195974,9566,2284,0,0,10,1470546,0,0,0,0,35680,14700,7280,12554796,1720516,110926,27888,1659740,244208,6417416,36890,0,0,0,21.76,2818,2878590,741978,547490,275384,491442,141742,282890,610308,6446,0,0,0
neg,4596,,2130706432,344,0,0,0,0,0,0,218,29348,170374,63324,0,0,108160,0,0,0,0,0,250174,234064,22524,11366,0,0,0,0,480,140,0,0,0,0,0,0,68838,194424,2,0,174,116,126,124,94928,167768,28,0,0,0,82762,140982,29556,8274,1324,216,128,22,0,0,272744,0,4,476,0,108160,2004,11310,11164,,,,,,,,,22000,4596.19,272744,272744,274468,936,76,26910,272100,263264,1209600,5142,2,8,0,241621.44,0,21434.88,0,0,0,0,0,2390,103168,148118,8490,960,138,0,0,6,272744,,340,52,1464,16238,2664,115628,124160,2628,90,0,598,432,242832,136808,82,8,0,32,243152,192,48,0,0,0,0,0,0,0,0,1060,1140,550,0,0,3966,800,1941180,194288,0,0,0,0,3596250,109.68,122,23012,24084,18032,10042,49012,139064,18,0,0,0,0,0
neg,113112,,386,378,0,0,0,0,0,0,27056,743466,4486464,1904860,86720,3052,3074724,1112,0,0,0,0,5878586,4512860,1824022,1243694,0,0,2208,0,814,236,0,0,0,0,0,115636,2390054,1285944,3459984,0,3752,1864,3352,580946,5790466,871222,16,0,0,0,2305568,1861522,734824,481764,362924,318262,550574,636070,110,0,7703602,924,1300,5334,38,3074724,121736,957586,859354,340820,294560,274440,257460,261400,270240,,,113260,113112.65,7703602,7703602,7694386,48825,5030,35152,434000,7251618,1209600,250162,2,192,0,6395158.08,0,851920.32,0,0,0,0,1748,100808,2011370,3953714,1120504,51386,11272,816,0,4,7703602,,7622,1026,51778,394994,297122,5376136,1097188,25546,206,0,568,510,6024214,1069760,0,290,0,50,6456430,4360,298,0,0,0,0,0,0,0,0,70180,84012,18902,0,0,243420,59748,1138420,147610,0,0,0,0,27586100,2128.52,2238,910338,1148298,860810,450274,1081510,1991596,654524,116590,36862,816,0,0
neg,1586,0,2130706432,56,0,0,0,0,0,40,91568,18232,2514,0,0,0,43086,0,0,0,2714,5304,106490,91968,28326,7872,0,0,0,0,40,52,0,0,0,0,0,0,0,10158,102196,0,584,262,1330,2278,3144,50386,53896,474,0,0,62556,29652,9540,4280,2382,1696,1156,520,218,354,137640,14,60,106,0,43086,1284,11550,16338,,,,,,,,,27500,1586.74,137640,137640,133272,557,0,13078,136660,113096,1209600,2966,2,18,0,87318.72,0,24564.48,24,90,0,74,25716,58062,25776,2192,522,12,0,0,2,2,137640,0,1204,22,3588,4350,17102,83092,2992,4,0,0,120,68,89764,35986,0,526,0,0,89800,252,152,0,0,0,0,0,0,0,0,1190,102,30,28310,13430,1348,280,628100,62766,4,22,0,2,585590,2.4,176,26814,16138,7422,3700,9194,13868,31958,3222,38,0,0,0
neg,204558,,1504,1322,0,0,0,0,0,0,121748,3502266,7889100,1918168,114740,7446,4869640,0,967140,1968058,914,2552,11718088,8968202,2515898,1518172,0,0,0,0,2310,806,0,0,0,0,0,316316,5850450,6217086,1169616,0,9020,1830,3780,393294,9336364,3807904,1276,0,0,0,4240870,3865132,1450836,1010654,762986,724714,1198170,300106,0,0,14237722,252,496,1538,86,4869640,159464,1276720,1230562,224540,234080,295620,212400,200100,212720,176360,242960,156260,204558.62,14237722,14237722,14181922,79903,109908,119402,900180,13553468,1209600,449130,8,276,0,12019158.72,0,1521603.84,0,0,0,0,8156,991150,5673932,5700918,1066708,93552,18232,820,170,182,14237722,,22494,2858,213456,900154,515058,7737346,4051818,109678,604,2,2450,2020,9208672,127808,0,120438,0,46,12134524,8878,870,0,0,0,0,0,0,0,0,104880,196476,85256,0,0,370354,68172,68217260,7411734,0,0,0,0,14012360,5570.02,6282,1617028,2572088,2037018,1080688,2136712,1801198,1183296,527126,575470,22844,0,0
neg,122694,,2844,2304,0,0,0,0,0,0,178656,1750378,4144382,1730234,133146,10314,3658632,0,0,0,4106,6600,7040130,6060996,1391366,820376,0,0,526,0,7260,1184,0,0,0,0,0,98004,3329582,3766206,753318,0,5214,2188,3844,169116,5532076,2225766,8906,0,0,0,2566522,1687784,706890,577392,534368,511456,560286,768508,33898,6,8437334,320,748,188,2,3658632,108184,748982,634282,194660,208040,188540,184700,199820,198120,,,198420,122693.81,8437334,8437334,8452598,58360,82526,105752,1158420,7947110,1209600,235638,0,386,0,7159025.28,0,781924.8,0,0,0,0,35254,667708,2747540,3388274,1026966,66798,13718,852,6,12,8437334,,12226,1794,116564,336454,323388,4781884,2276928,96658,1214,0,3790,3370,5692718,72702,54,5278,0,0,7210162,5606,370,0,0,0,0,0,0,0,0,56496,99742,17368,0,0,313074,51364,3108700,708388,7073638,4396,0,0,5411480,2759.72,3674,829076,1599422,1225800,535236,1066330,983610,821670,475028,407584,3354,0,0
neg,89934,,0,,0,0,0,0,0,0,20730,956166,2788848,1157354,30712,0,2763088,0,210,0,0,0,4132132,3401384,942084,665604,0,0,0,0,0,0,0,0,0,0,0,0,699608,4252834,1368,0,3732,1290,1556,2526,442434,4467272,34994,6,0,0,1878322,610492,295046,218014,202954,323974,1042864,382144,0,0,5074902,0,250,102,2992,2763088,98432,417740,521396,248420,231900,218820,181160,1310700,1310700,1310700,1310700,53760,89934.95,5074902,5074902,5026246,37295,1300554,17906,228100,4953810,1209600,0,,,,4320878.4,0,627794.88,,,0,0,0,238610,1538398,2527180,572944,61968,13360,1350,,0,5074902,,5146,696,99196,480586,125456,2046842,2165642,30238,8,0,,,,,,,,,,3234,184,0,0,0,0,0,0,0,0,59308,151494,27812,0,0,183264,30554,2093860,1692062,0,0,0,0,236320,,,651792,574448,403550,223156,527708,496922,449868,385472,1142314,98580,0,0
