class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,4062,,48,,0,0,0,0,0,0,161372,52950,6352,0,0,0,101938,0,0,0,1450,2124,201920,183406,48726,11282,0,0,0,0,16,32,0,0,0,0,0,0,14506,103638,102530,0,1272,186,272,314,492,218078,60,0,0,0,37180,86990,52308,25246,8212,4674,3052,2350,662,0,252208,2,0,172,0,101938,2602,28730,19202,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,47520,4061.05,252208,252208,251988,1342,616,24632,251060,220674,1209600,0,,,,196785.6,0,22598.4,,,0,0,45450,162548,10714,1630,278,54,0,0,,4,252208,,1266,44,5348,5118,14112,186854,7932,0,0,0,,,,,,,,,,268,104,0,0,0,0,0,0,0,0,1484,494,112,156288,32140,4392,650,767000,77870,134016,186,0,0,2907790,,,24442,17572,15232,10518,24322,26854,57914,43408,412,0,0,0
neg,60714,,2130706432,636,0,0,0,0,0,0,243556,2041360,1399686,269846,12054,332,1650056,0,0,0,2684,5372,3398520,2787792,800422,542680,0,0,0,0,2874,336,0,0,0,0,0,216674,1712186,1484854,553120,0,2186,712,1224,93132,2525260,1342176,2144,0,0,0,1127986,918750,305956,240154,200078,179078,231828,744364,18640,0,4202272,2,808,50,0,1650056,53388,484408,313430,189240,218040,258860,,,,,,127560,60713.78,4202272,4202272,4203160,30921,924,52404,565400,3966834,1209600,129556,2,86,0,3487695.36,0,476559.36,0,0,0,0,22206,749646,1867226,1151896,159202,13304,3156,198,2,10,4202272,,5560,712,87014,249362,178246,2540492,884676,20674,98,0,896,1104,3501228,54184,0,360,0,58,3524746,2614,136,0,0,0,0,0,0,0,0,33236,33612,20272,0,0,84204,18906,8865840,909494,0,0,0,0,2437450,1186.54,1624,503422,819086,550236,248456,449146,385978,312490,255432,426502,16086,0,0
neg,38346,,316,276,0,0,0,0,0,0,138970,1200212,1243228,183724,13444,544,1224386,0,0,0,918,3388,2359646,1967302,710330,331950,0,0,0,0,518,190,0,3344,13296,21652,27564,71776,1010734,655622,976134,0,3254,2118,3706,98448,1344936,1325208,2450,2,0,0,1102572,717548,362578,226136,130734,86150,77238,76224,942,0,3071460,84,572,500,20,1224386,34308,327896,370834,279140,292640,,,,,,,128600,38346,3071460,3071460,3056144,13503,1022,60024,644240,2780122,1209600,69104,0,172,0,2206775.04,0,569804.16,0,0,0,0,30848,658010,1296308,680072,105478,8178,1200,28,68,72,3071460,,5252,528,55522,352118,131448,1662974,549532,22522,226,0,480,616,2214588,85766,0,5634,0,0,2233932,2656,244,0,0,0,0,0,0,0,0,19116,14430,3340,0,0,66520,10770,44520,5904,0,0,0,0,1418610,1204.74,1290,602890,446790,240368,127430,380496,595504,222244,105866,56562,1972,0,0
neg,22,0,34,22,0,0,0,0,0,0,310,5896,2836,0,0,0,3868,0,76,0,0,0,14934,12348,11174,556,0,0,0,0,38,74,0,0,0,0,0,0,0,0,9042,0,1190,0,6,12,16,2308,5510,0,0,0,7184,730,184,106,230,438,64,104,2,0,26142,0,2,2,0,3868,280,8574,2578,,,,,,,,,11020,22.17,26142,26142,26840,34,0,2434,25880,9086,1209600,574,12,6,0,4545.6,0,3454.08,2,12,0,0,158,4450,3446,876,112,0,0,0,0,4,26142,0,1158,20,12,12,716,2254,3806,1040,24,0,20,86,4102,108,0,0,0,0,5414,70,82,0,0,0,0,0,0,0,0,202,0,0,730,268,140,54,0,0,3854,20,0,0,0,120.48,62,4808,3856,224,40,14,24,26,50,0,0,0,0
neg,20,,22,22,0,0,0,0,0,0,2406,1758,2842,0,0,0,2548,0,0,0,0,0,11318,9010,6512,378,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7006,0,52,18,44,36,2046,4810,0,0,0,0,5098,1010,104,232,24,12,10,482,34,0,17840,0,2,0,0,2548,222,4634,1850,,,,,,,,,6300,19.58,17840,17840,18420,31,0,1644,17580,7006,1209600,712,2,0,0,4031.04,9.6,1896.96,0,8,0,0,592,2814,2458,1142,0,0,0,0,0,4,17840,,1066,8,30,58,930,4308,606,0,0,0,8,2,3678,50,0,0,0,0,4504,56,68,0,0,0,10,0,0,0,0,174,0,0,538,198,230,50,17520,1722,0,30,0,0,0,42.32,54,3236,3624,78,12,56,0,0,0,0,0,0,0
neg,115882,,308,,0,0,,,,,,,,,,,3373750,0,0,0,2814,3890,6451336,5707460,2409402,622148,0,0,0,0,758,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8864474,2120,5738,6344,0,3373750,107020,1699902,703794,303360,353760,349000,325280,280860,330080,346260,,109120,115882.04,8864474,8864474,8860460,30750,382484,30582,385020,7259852,1209600,0,,,,6226646.4,0,1022216.64,12,1752,,,,,,,,,,,,0,8864474,,,,,,,,,,,,,,,,,,,,,8308,736,0,0,0,0,0,0,0,0,49562,33900,12084,11083312,2119874,251074,38062,31287640,3281336,6550448,20272,0,0,18217290,4258.58,3790,,,,,,,,,,,0,0
neg,424,,76,54,0,0,,,,,,,,,,,28496,0,506,0,0,0,92872,78812,51360,3516,0,0,0,0,14,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144362,10,10,90,0,28496,1452,40606,10486,,,,,,,,,50300,423.34,144362,144362,142418,146,266,13756,143240,72214,1209600,3592,0,16,0,35307.84,0,35652.48,10,74,,,,,,,,,,,14,18,144362,,,,,,,,,,,,52,80,33650,5336,0,506,0,0,40764,454,264,0,0,0,0,0,0,0,0,1052,0,0,0,0,2350,416,3620,470,0,0,0,0,0,304.26,190,,,,,,,,,,,0,0
neg,32762,,,,0,0,0,0,0,0,5796,319164,1528722,450652,3580,0,1086476,0,0,,0,0,2110098,1913704,383948,148844,0,0,0,0,0,0,0,0,0,0,0,176986,1138904,679840,312180,0,5466,4826,5268,9356,1083044,1193928,6016,6,0,0,1135966,298978,154670,115482,94718,142026,200242,154998,10824,4,2494492,190,958,542,136,1086476,23282,243120,138998,131020,234800,0,0,0,0,0,0,13060,32761.69,2494492,2494492,,14577,483890,,69500,,1209600,0,,,,2086659.84,0,213113.28,,,0,0,274,62630,867914,1186582,167132,18282,4612,484,,0,2494492,,3492,376,89622,121516,291686,1561370,233506,6334,6,0,,,,,,,,,,1202,294,,,,,,,,,13332,28970,6590,0,0,60530,7466,4060700,2225884,0,0,0,0,,,,229706,502014,489242,252350,448900,203004,94928,43048,43834,884,0,0
neg,39238,,2130706432,404,0,0,0,0,0,0,14304,968076,1176722,222172,12418,850,1011930,0,0,0,0,0,2063120,1692588,443288,299410,0,0,0,0,722,186,0,0,0,0,0,238188,1816448,338918,988,0,2602,208,386,750,74786,2315444,366,0,0,0,871464,518246,186604,143568,127822,121976,187568,237260,34,0,2506870,44,124,158,4,1011930,30164,193708,248100,190440,230500,,,,,,,16620,39237.14,2506870,2506870,2485062,16498,7824,3142,81200,2394542,1209600,66470,2,110,0,1996523.52,0,395104.32,0,396,0,0,194,293576,1139190,802646,146276,10452,2118,90,26,30,2506870,,5548,496,75480,135090,98704,1129886,920032,28958,348,0,948,494,1906160,76026,0,494,0,14,2036500,1954,158,0,0,0,0,0,0,0,0,18760,55860,17516,0,0,59020,11168,4468400,550286,0,0,0,0,0,1149.22,1304,418496,354000,221718,105008,229580,253566,201976,142052,374466,93680,0,0
neg,41340,,1034,316,0,0,0,0,0,0,3388,464460,1757522,527302,55182,700,1463580,0,0,0,0,0,2516832,2237262,449424,224506,0,0,0,0,980,1348,0,0,0,0,0,27342,1166416,961480,653316,0,7118,10886,22914,326574,2029162,411888,12,0,0,0,1004822,769386,227176,146364,97126,74344,82054,406976,306,0,2966870,2282,11668,7164,24,1463580,44000,213190,235502,175300,184900,,,,,,,82780,41339.27,2966870,2966870,2962004,17966,4358,50318,540440,2808554,1209600,100138,0,152,0,2400890.88,0,402817.92,0,0,0,0,0,106906,930230,1455122,291026,21832,3358,80,326,352,2966870,,6528,656,39934,256300,150244,1192762,1139928,22034,168,0,1324,4448,2363106,985114,0,480,0,0,2435438,3310,122,0,0,0,0,0,0,0,0,20778,25374,6402,0,0,72636,14274,197640,31990,131624,36400,0,0,1698000,1452.84,1524,438626,574412,283544,142362,291850,325190,299478,328638,123506,948,0,0
neg,39606,,260,234,0,0,0,0,0,0,30786,627410,1465908,332406,12832,922,1107996,0,334,0,0,0,2229880,1894296,554678,264192,0,0,0,0,274,114,0,0,0,0,0,16360,1198208,1148034,107662,0,3744,1116,1550,11904,1124788,1307354,19808,0,0,0,689876,789504,319492,192012,129792,89354,94664,165404,166,0,2785296,78,42,654,14,1107996,32134,363856,188268,229040,219200,,,,,,,100360,39606.19,2785296,2785296,2778352,15228,10946,32126,359060,2470264,1209600,65982,0,54,0,2297729.28,14913.6,153835.2,0,0,0,0,892,170268,889000,1105730,281096,18480,4544,254,18,24,2785296,,5546,788,28608,112946,61316,1702240,540164,18578,78,0,322,308,1826606,65516,0,10186,0,28,2314128,2078,356,0,0,20,14934,0,0,0,0,19194,25842,4812,0,0,72580,10654,1559720,234944,0,0,0,0,311210,1455.9,1546,188022,448680,381572,223762,466330,341704,194464,103628,116902,5200,0,0
neg,140,0,30,24,0,0,0,0,0,2776,13048,3492,262,0,0,0,9112,0,198,0,3370,5612,29862,26476,34634,1168,0,0,0,0,62,98,0,0,0,0,0,0,0,914,18664,0,194,8,22,48,122,972,6266,1424,10522,0,15972,2898,408,114,66,44,34,36,6,0,67948,2,10,0,0,9112,526,28700,5702,,,,,,,,,33960,139.81,67948,67948,36326,37,0,6464,67240,19634,1209600,1542,0,24,0,14194.56,83.52,15026.88,2,18,0,330,13954,4228,996,70,0,0,0,0,0,4,67948,0,132,26,30,4758,4234,2174,7152,1072,0,0,30,136,12374,328,0,2,0,0,15168,122,134,0,0,0,92,0,0,0,0,576,0,0,0,0,570,142,3460,780,0,0,0,0,0,70.4,64,11976,4440,2502,192,114,58,52,48,18,178,0,0
neg,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55424,0,0,0,7598,25714,138818,134320,52028,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198556,0,0,0,0,55424,1394,30006,21216,,,,,,,,,50600,2090.98,198556,198556,3302,0,0,17196,197200,0,1209600,0,0,0,0,106470.72,8506.56,32634.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,41452,0,86,54,0,0,0,0,3288,140394,1045468,1437476,434228,57324,3420,0,1348826,0,172,0,71500,105476,2680458,2434960,594196,263162,0,0,0,0,338,924,0,0,0,0,0,0,35672,1966610,1119316,0,2618,396,634,1208,2138,2185588,758710,170134,172,0,1678744,489582,194704,143534,118910,82448,68706,62786,32874,249310,3346650,18,42,14856,20,1348826,37670,277366,315840,183880,258200,,,,,,,147360,41452.59,3346650,3346650,3323166,15372,46,89586,922180,3122816,1209600,64820,162,66,0,2181986.88,157570.56,779956.8,8,238,522,13902,331266,794550,1123946,698574,152028,6276,520,14,6,14,3346650,0,4072,434,413260,408636,143046,1728672,413028,10358,92,0,48,1608,2166892,1329642,0,56,0,0,2203964,4306,392,0,0,750,157898,0,0,0,0,18774,7920,1630,4227716,727620,46864,8586,7960,2522,3275260,4092,0,0,1452620,959.42,994,955538,364234,194012,99968,251040,243764,497528,514652,862,0,0,0
neg,41522,,956,828,0,0,0,0,0,0,4542,872368,1795592,407502,35008,1370,1495204,0,0,0,0,0,2874286,2532710,902796,277426,0,0,0,0,3612,346,0,0,0,0,0,19612,1720742,1041568,334460,0,2188,1400,2672,4884,52884,3051208,1146,0,0,0,1289986,656694,267028,215708,172640,146962,183874,183332,158,0,3777558,14,478,120,14,1495204,48446,599564,301552,298340,297660,282600,,,,,,18720,41522.2,3777558,3777558,3772140,19028,9440,10886,143240,3116382,1209600,100198,0,118,0,2675998.08,0,437694.72,44,1020,0,0,76,160902,1352072,1404904,181790,13792,2748,98,0,8,3777558,,4326,566,76180,285896,197660,1946590,581088,23910,166,0,1096,842,2423840,40404,0,4966,0,0,2731838,2352,124,0,0,0,0,0,0,0,0,22730,32208,6524,0,0,107830,23178,1520420,177978,3741506,5296,0,0,1815130,1157.38,1342,466390,891610,308550,145310,324728,371660,287752,165936,153832,614,0,0
neg,39068,,586,474,0,0,0,0,0,0,1820,105380,1958640,475266,27710,346,1200242,0,0,0,0,0,2140210,1604788,922296,432492,0,0,0,0,3126,556,0,0,0,0,0,22410,919432,1493536,133784,0,23194,9664,15542,315978,1937054,267728,2,0,0,0,917040,522186,243820,166008,127452,106826,125976,359756,98,0,3063522,68,38,198,0,1200242,47748,540070,379794,251420,487980,,,,,,,174060,39067.08,3063522,3063522,3009278,18948,662,56878,634220,2569162,1209600,81984,0,124,0,2218017.6,0,347212.8,0,0,0,0,0,240,552786,1574916,407156,26818,6538,708,34,124,3063522,,7448,1056,84816,188036,207766,1730034,341192,8714,100,0,744,1846,2179162,49188,130,15520,0,0,2236952,2888,280,0,0,0,0,0,0,0,0,27108,24736,4430,0,0,68096,24376,88620,14570,0,0,0,0,9067280,2157.58,1858,370498,522246,321202,135758,280120,236566,202964,170220,306956,22632,0,0
neg,30,2,2130706432,,0,0,0,0,0,0,1040,5728,1494,0,0,0,2862,0,0,0,0,0,21676,19368,7502,552,0,0,0,0,0,0,0,0,0,0,0,0,0,530,7732,0,66,6,6,646,432,792,6314,0,0,0,6244,614,154,98,164,64,470,146,126,182,29192,4,0,6,0,2862,210,5734,1760,,,,,,,,,7380,30.67,29192,29192,32362,34,86,2818,28980,8298,1209600,0,,,,4548.48,7.68,2654.4,2,16,0,0,238,4190,2934,774,108,18,0,0,,4,29192,0,1132,12,12,814,304,896,4080,1004,8,0,,,,,,,,,,44,78,0,0,0,8,0,0,0,0,152,0,0,0,0,158,46,54560,6344,10144,28,0,0,0,0.92,42,4064,3408,302,132,198,90,62,6,0,0,0,0
neg,97396,,2130706432,706,0,0,0,0,0,0,2086,691704,4150710,2014266,150336,9558,2867432,0,0,0,0,0,6276966,5296034,1831792,787914,0,0,0,0,1592,274,0,0,0,0,0,0,688170,2801452,3529034,0,7106,4196,7240,16392,642402,6340712,608,0,0,0,2183958,2033464,622034,440352,369612,360098,535348,473552,236,0,8110600,266,2918,2072,54,2867432,96522,1131738,696862,173400,174540,309340,379800,320680,318660,,,139000,97395.13,8110600,8110600,8079518,44779,13320,73090,832760,7018676,1209600,268760,6,164,0,5752552.32,0,1259402.88,12,2338,0,0,0,123750,1905408,3784736,1110430,80714,13148,470,514,520,8110600,,13876,1516,565322,456494,536646,4812736,604492,27480,92,0,1262,854,5758686,585478,0,872,0,18,5833262,6048,1306,0,0,0,0,0,0,0,0,53366,84384,38042,0,0,206256,43668,17359000,1791188,4103492,1362,0,0,3201290,3479.02,3628,1328306,1391794,731702,347912,911082,1229066,387652,258788,415450,16904,0,0
neg,400,2,18,,0,0,0,0,0,682,10392,86800,48138,6034,0,0,65190,0,0,0,1498,2998,145854,123088,95374,14908,0,0,0,0,0,0,0,0,0,0,0,0,0,13946,138100,0,2250,660,1154,5588,3174,135502,2798,920,0,0,98338,32816,5880,5550,3886,2042,1232,730,558,1014,242878,14,20,68,0,65190,2322,69628,24884,,,,,,,,,93860,399.14,242878,242878,238610,466,0,23672,241500,152476,1209600,3610,,,,42443.52,34384.32,74195.52,18,162,0,216,7604,21722,52296,47976,17642,3476,1046,68,,98,242878,0,1820,88,16334,32914,12606,41486,36610,9978,210,0,,,,,,,,,,510,144,0,0,2920,35282,0,0,0,0,1902,20,2,0,0,1846,478,0,0,0,0,0,0,0,325.42,268,112192,25648,4562,1188,1298,1254,1202,1582,3116,4,0,0
neg,41780,,124,110,0,0,0,0,0,0,184,126044,1858418,972900,41780,1212,1248486,0,0,0,0,0,2801362,2580680,368892,170250,0,0,0,0,238,80,0,0,0,0,0,23172,1073360,1623846,280160,0,2870,934,1520,36284,2188174,770738,18,0,0,0,1017674,864340,380592,249300,186024,142408,118182,42012,6,0,3170816,168,78,560,4,1248486,19916,201964,165360,89160,215780,,,,,,,58500,41779.68,3170816,3170816,3157518,16714,272,71864,745820,3000538,1209600,92830,2,60,0,2768482.56,9674.88,219149.76,0,0,0,0,0,3674,576576,1688048,686296,40214,5560,170,6,10,3170816,,5096,528,35274,134040,102374,2384070,330634,8506,16,0,164,226,2742808,46500,0,32520,0,28,2781858,1900,140,0,0,10,9906,0,0,0,0,12316,35614,5270,0,0,70590,9500,51060,6522,0,0,0,0,2196160,1268.72,1198,246744,711100,646724,425904,584762,198946,78988,40996,64150,2224,0,0
neg,57776,,2026,1726,0,0,0,0,0,250,112564,2281378,1830774,288420,8594,4,2141272,4274,236,598,548,738,4103420,3623386,628836,361440,0,0,0,0,3926,1018,0,0,0,0,866,482294,2598092,1323488,117244,0,3916,1194,2240,36242,2420702,1943088,114590,12,0,0,1863900,981260,466990,326094,239852,199556,333550,110782,0,0,4734394,0,36,380,102,2141272,60754,254136,372756,166220,133340,185380,,,,,,130700,57776.35,4734394,4734394,4745600,19295,285730,100962,1090620,4521984,1209600,235248,2,148,0,3797702.4,0,717739.2,0,0,0,0,7786,577214,1808110,1429382,592466,86420,18364,2242,1932,1964,4734394,,10392,1624,24436,510560,279378,2754712,908866,32014,2,0,3420,3476,3380688,25658,0,6324,0,64,3871518,6232,936,0,0,0,0,0,0,0,0,28812,79102,11964,0,0,216000,48160,1313220,332476,0,0,0,0,1920440,2587.02,3216,777456,1300468,624604,293146,500776,321164,205954,140750,313428,44238,0,0
neg,125302,0,978,948,0,0,0,0,0,620250,4907242,1273776,102250,3234,0,0,2436336,0,74,0,466472,707828,5345386,5022210,1473274,563812,0,0,0,0,518,2654,0,0,0,0,0,0,222798,4103218,2580736,0,3748,2648,5154,8004,11240,104870,6371500,334630,64958,0,2811722,1442428,907610,477296,335192,237856,172086,141036,77642,303884,7287390,4294,15926,21002,30,2436336,75954,424954,1035544,190200,223440,255780,271060,265360,246480,,,1160,125302.37,7287390,7287390,7195646,38227,8576,112434,5120,6910534,1209600,128586,2,94,0,5695437.12,0,1208538.24,46,1616,0,11962,569834,1076382,2680412,1833452,463724,246548,24314,124,906,930,7287390,0,7030,1068,424034,342954,236124,4372030,1489308,33906,296,2,1082,5616,5747244,4134704,0,2,0,0,5792910,16356,724,0,0,0,0,0,0,0,0,51108,8140,1810,6018660,807660,111492,20728,50960,45148,7153076,32154,0,0,5302370,2571.58,2816,1241842,491276,244082,115486,244330,176816,387946,3952680,52294,0,0,0
neg,33376,,372,,0,0,0,0,0,0,1084,315116,1368294,321242,4704,0,1049946,0,56,0,0,0,1774458,1542204,351480,194290,0,0,0,0,0,0,0,0,0,0,0,66382,932446,299132,712480,0,9050,6082,3462,528954,1307644,155248,0,0,0,0,464290,556654,176480,142518,139424,139286,151966,207628,32168,26,2126334,70,224,1396,16,1049946,29774,176000,173506,209500,1310700,1310700,1310700,1310700,1310700,1310700,1310700,137760,33376.26,2126334,2126334,2103014,13683,149362,88622,912560,2010440,1209600,0,,,,1776911.04,0,229392,,,0,0,0,25104,639010,1090840,229514,20782,4838,352,,0,2126334,,3896,494,148130,100808,610896,1099970,44544,1702,0,0,,,,,,,,,,1372,72,0,0,0,0,0,0,0,0,17316,31002,5738,0,0,62328,11430,2300220,406822,307864,17384,0,0,4833020,,,240526,291816,232982,125492,267028,302496,201744,139104,205732,3520,0,0
neg,40,,40,26,0,0,0,0,0,0,170,5808,53866,0,0,0,7368,0,0,0,0,0,16106,8684,22398,2820,0,0,0,0,48,24,0,0,0,0,0,0,17726,0,42118,0,42240,14,30,46,1516,15996,2,0,0,0,27582,5798,1170,2658,1790,7884,11400,1562,0,0,38546,18,34,86,0,7368,440,15024,6854,,,,,,,,,21820,39.42,38546,38546,79964,585,304,3520,38100,59844,1209600,750,0,12,0,5436.48,0,12207.36,0,0,0,0,0,7266,41198,10196,1106,78,0,0,0,26,38546,,42330,28,24,940,898,4838,9906,834,46,0,66,100,4640,152,0,16,0,0,5760,74,26,0,0,0,0,0,0,0,0,458,0,0,0,0,326,74,1840,286,33448,106,0,0,0,318.46,114,54728,3706,1142,192,76,0,0,0,0,0,0,0
neg,1974,,,,0,0,0,0,0,0,96,42404,61342,8454,0,0,58878,0,0,,0,0,242494,236828,7918,3598,0,0,0,0,0,0,0,0,0,0,0,3186,79092,3918,26100,0,2186,66,70,136,1250,108578,10,0,0,0,52584,40494,10878,6124,652,284,1236,44,0,0,250424,4,448,30,8,58878,852,4200,3662,0,0,0,0,0,0,0,0,7720,1973.88,250424,250424,,440,2292,,250200,,1209600,0,,,,103632.96,0,6393.6,,,0,0,0,37088,62092,11608,1340,142,26,0,,0,250424,,2152,12,3098,2702,2874,69326,31718,412,2,0,,,,,,,,,,72,80,,,,,,,,,450,248,90,1018782,31976,2474,442,298780,37284,0,112,0,0,,,,9312,7582,3886,2094,81776,6754,296,242,354,0,0,0
neg,5154,,2130706432,650,0,0,0,0,0,0,858,228860,194156,40666,4660,0,228434,0,0,0,0,0,411438,330256,152090,57374,0,0,0,0,512,480,0,0,0,0,0,0,8996,8670,451534,0,656,180,296,338,2738,464828,164,0,0,0,169958,148410,63728,35556,19064,21056,11428,0,0,0,563718,0,32,90,14,228434,8334,78500,72596,,,,,,,,,149880,5153.36,563718,563718,562642,2156,772,54782,561360,469200,1209600,22090,2,40,0,377644.8,5595.84,85307.52,0,226,0,0,0,104216,210744,112810,35008,5980,432,10,82,90,563718,,1276,212,10710,70968,12298,159104,201454,13034,142,2,568,850,383218,79948,0,18822,0,52,384618,844,282,0,0,90,5622,0,0,0,0,5586,2436,438,0,0,8864,1232,1041300,107340,0,0,0,0,0,428.12,486,100100,140364,66360,22702,42678,82736,10834,2300,1126,0,0,0
neg,220,0,4,,0,0,0,0,0,0,82,18960,35304,1106,0,0,23236,0,0,0,0,0,54328,38044,33480,7112,0,0,0,0,0,0,0,0,0,0,0,0,0,12310,43142,0,1886,38,38,56,82,19480,33872,0,0,0,42680,6964,3528,748,860,368,178,126,0,0,87912,16,14,4,0,23236,1110,14160,18394,,,,,,,,,32460,219.09,87912,87912,91032,130,116,7966,86920,55698,1209600,0,,,,21920.64,13284.48,19094.4,8,48,0,0,0,8036,31932,13946,1244,270,24,0,,8,87912,0,1632,116,5190,3182,7804,17522,17466,2466,74,0,,,,,,,,,,176,116,0,0,460,13444,0,0,0,0,1078,40,6,0,0,926,132,61140,7554,102,268,0,0,0,488.9,274,34446,12208,3742,594,444,288,234,3476,20,0,0,0
neg,922,0,16,,0,0,0,0,0,54,21170,34554,1140,0,0,0,26620,0,0,0,1444,3198,120434,114064,68646,3450,0,0,0,0,12,20,0,0,0,0,0,0,0,46920,9998,0,1518,310,1076,1908,2312,1404,46274,2114,2,0,27198,23242,3644,1192,1094,308,138,102,0,0,190590,0,0,6,0,26620,620,60512,7840,,,,,,,,,68000,922.53,190590,190590,190372,213,444,18762,189960,57034,1209600,0,,,,44000.64,0,11850.24,52,76,0,0,6274,12846,4812,19254,13724,8,0,0,,26,190590,0,1300,30,634,324,2064,4298,46338,1892,38,0,,,,,,,,,,166,42,0,0,0,0,0,0,0,0,564,0,4,8062,1920,434,70,31340,3680,10,82,0,0,0,198.6,122,13538,6554,1314,228,384,460,1342,33090,8,0,0,0
neg,28,0,38,26,0,0,0,0,0,0,2,16,4738,580,0,0,1828,0,154,0,0,0,12738,10620,5048,216,0,0,0,0,14,28,0,0,0,0,0,0,0,0,5336,0,1374,92,116,554,540,2660,0,0,0,0,3090,712,182,318,130,128,476,82,62,156,17810,4,4,0,0,1828,152,3860,1160,,,,,,,,,4940,27.08,17810,17810,20266,30,152,1694,17660,5364,1209600,390,0,2,0,2677.44,24,1543.68,6,26,0,0,0,0,1300,3132,888,16,0,0,2,18,17810,0,1176,10,180,412,752,842,1432,478,54,0,34,30,2022,46,0,0,0,0,2852,14,134,0,0,110,54,0,0,0,0,144,0,0,4114,1262,198,52,1920,606,2348,24,0,0,0,269.24,42,2796,1618,280,92,182,158,126,84,0,0,0,0
neg,27170,0,2130706432,116,0,0,0,0,0,0,36952,943296,595622,228990,4948,246,822752,0,0,0,0,0,1728634,1598040,226446,89368,0,0,0,0,84,110,0,0,0,0,0,0,0,601428,1208626,0,2490,3230,6216,12078,32916,1478644,274480,0,0,0,823784,323892,180462,160320,106242,65160,43570,45138,36844,24642,1955382,616,1900,342,4,822752,14210,120888,104180,158460,,,,,,,,64600,27170.63,1955382,1955382,1935588,8167,586,71916,741500,1814142,1209600,42104,2,90,0,1344602.88,0,467113.92,70,754,0,0,3188,491830,874942,391180,44794,3228,882,10,164,164,1955382,0,3522,310,113666,327248,57794,1053348,247866,6160,140,0,140,182,1356736,568512,0,88,0,0,1358432,1552,756,0,0,0,0,0,0,0,0,7542,6368,2620,3476390,452178,43936,7402,4375560,441752,1901444,3162,0,26,0,8.18,748,477568,171784,121916,50890,120542,84076,180004,591494,11762,18,0,2
pos,453236,,2926,,0,0,0,0,222,323436,2999280,20657518,12530224,913700,12670,0,18489312,19038,0,,117902,203782,32633282,28658284,5348896,3667892,0,0,0,0,24514,1858,2273870,2608460,1424956,1607946,1409344,2051868,2227058,8113476,15720072,0,28828,33264,47402,627172,26128758,10570790,804,22,8,2,12630142,9040546,7110184,4970218,2616558,886208,160242,22100,842,10,38100406,632,1686,2018,684,18489312,447850,2507262,2827898,366980,314860,176220,232680,162300,189300,187600,189400,190440,453236.92,38100374,38100374,37843756,189372,8436120,,565520,37437050,1209600,0,,,,33480473.28,0,3935856.96,,,0,24598,523608,11350372,19808010,5225236,439104,59042,6950,130,,42,38100374,,16738,3392,1441482,1867216,1513156,21289878,11184234,120904,50,0,,,,,,,,,,18132,2442,0,0,0,0,0,0,0,0,260830,169964,26740,73289586,16623244,1056682,155406,93686740,28423762,7966,382610,0,0,432739640,,,4079752,13176956,7908038,3026002,5025350,2025766,1160638,533834,493800,6914,0,0
