class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,125972,,2130706432,1354,0,0,0,0,0,0,63680,2439860,4134410,421632,9998,0,3218364,0,0,0,0,0,6925128,6374256,815878,445642,0,0,0,0,488,152,0,0,0,0,0,0,1175040,998758,4895782,0,3480,1048,1898,156708,5837570,1068360,514,2,0,0,2096854,1227106,708064,718492,609190,495270,831644,382960,0,0,7741922,0,586,230,10,3218364,63646,461500,352256,121520,109200,105820,120220,128600,181260,,,38760,125971.94,7741922,7741922,7741860,40622,65712,41540,472280,7069580,1209600,99132,2,158,0,5831556.48,0,1233009.6,0,0,0,0,2048,390206,3384192,2781804,469618,34382,7024,306,3620,4162,7741922,,8302,1008,4460,627592,344316,4454178,1626772,2952,0,0,2398,922,5719472,217648,0,52892,0,38,5900772,2508,194,0,0,0,0,0,0,0,0,32328,40230,15028,0,0,122552,24008,4335580,593764,0,0,0,0,5971950,2652.1,2326,1279244,719884,472866,217474,440346,408890,508624,601994,2386130,34128,0,0
neg,40232,,82,52,0,0,0,0,0,0,146,120710,2004306,540174,11618,0,1283324,0,0,0,0,0,2431346,2212384,346954,176552,0,0,0,0,90,26,0,0,0,0,0,6606,400244,1669462,600642,0,1548,1130,1098,1190,35256,2635948,784,0,0,0,899442,743924,360226,219760,148658,108308,91586,104982,68,0,2778770,706,676,138,2,1283324,33584,181016,165110,148800,153600,,,,,,,40420,40231.16,2778770,2778770,2791664,15121,17754,33388,354700,2676954,1209600,69514,2,110,0,2378046.72,0,297159.36,0,750,0,0,0,380,889122,1500472,269594,14334,3052,0,0,4,2778770,,3238,488,1500,126782,161894,1105860,1260484,16488,220,0,92,58,1378658,160034,0,1954,0,0,2400920,1538,138,0,0,0,0,0,0,0,0,15254,24696,5110,0,0,100382,17884,4494120,550448,0,0,0,0,231160,756.82,950,311566,478512,381812,200778,516068,523802,186018,51936,26386,76,0,0
neg,51604,,442,404,0,0,0,0,0,0,55836,1588328,1644656,261084,24626,320,1672302,0,194,0,0,0,3268396,2892762,620094,308562,0,0,0,0,154,142,0,0,0,0,0,80106,2802314,408652,283778,0,1448,264,454,19886,2125132,1416320,11346,0,0,0,1026944,1081946,290982,234820,197238,174238,210840,354458,3384,0,3889014,1730,1818,1852,8,1672302,40612,366694,251916,158380,170740,245580,,,,,,40000,51603.79,3889014,3889014,3891618,22887,254,22220,254400,3574850,1209600,111258,0,82,0,3113631.36,0,459100.8,0,0,0,0,0,380642,1734598,1298478,145738,12316,3022,56,4,22,3889014,,3846,480,46162,262202,127710,2366076,746332,21786,256,0,470,330,3109688,283454,0,96666,0,36,3151760,1924,184,0,0,0,0,0,0,0,0,19760,37156,10580,0,0,71828,12542,120400,14318,2555760,19974,0,0,11897240,1018.3,1078,490894,624916,476414,273862,915638,727826,60860,4364,76,0,0,0
neg,10,0,4,2,2,2,0,0,0,0,2662,740,2020,0,0,0,1938,0,148,0,564,1650,8732,6552,10312,636,0,0,0,0,30,18,0,0,0,0,0,0,0,800,4622,0,1100,8,18,22,32,1398,1264,1580,0,0,4014,314,98,88,192,72,480,66,26,72,19630,2,14,6,0,1938,154,7444,2578,,,,,,,,,10020,9.56,19630,19630,20350,31,300,1850,19320,5460,1209600,234,0,4,0,1773.12,0,2654.4,2,6,0,0,2560,434,1044,1130,240,14,0,0,0,4,19630,0,1080,10,18,24,604,402,2662,504,116,2,2,36,1256,116,0,0,0,0,2116,28,100,0,0,0,0,0,0,0,0,240,0,0,28,86,56,14,1460,536,0,12,0,0,0,92.66,36,3892,1280,62,46,58,74,10,0,0,0,0,0
neg,31116,,254,,0,0,0,0,0,206118,1205578,363728,5356,0,0,0,741688,0,0,0,118456,172034,1433966,1339756,349718,158652,2,0,0,0,254,472,0,0,0,0,0,0,59576,1455944,265260,0,3852,188,348,678,97408,1678294,12,0,0,0,259892,681498,335698,182860,88298,53018,43804,98282,37376,54,1902688,64,54,96,4,741688,24884,170208,178606,235920,,,,,,,,109880,31115.54,1902688,1902688,1928794,10740,4754,66216,688620,1780780,1209600,61092,,,,1615850.88,0,160381.44,0,220,0,24556,776742,854150,100398,17422,6126,1346,40,0,,92,1902688,,5432,398,2076,112484,55506,338708,1217432,48282,462,0,,,,,,,,,,1522,398,0,0,0,0,0,0,0,0,14212,7812,2012,4346044,533996,74300,10698,335160,50378,1874624,19860,0,0,0,1001.62,940,176114,294692,161600,61644,109976,112954,139570,711386,12844,0,0,0
neg,45224,,2130706434,460,0,0,0,0,0,0,128848,1218434,1197520,71916,80,0,1195240,0,0,0,880,1192,2402546,2179994,311648,200298,0,0,0,0,292,660,0,0,0,0,0,24586,1030596,902214,659402,0,1726,124,160,374,12202,2597948,4262,2,0,0,627610,883778,355860,244056,180180,154400,170612,302,0,0,2715168,0,60,82,4,1195240,30768,195984,115178,135760,147220,,,,,,,26500,45224.89,2715168,2715168,2719110,14901,1084,28176,293280,2616798,1209600,87538,2,58,0,2333520,0,281151.36,0,194,0,0,19334,410418,1302624,706802,168438,6748,2264,170,24,28,2715168,,2810,168,102708,166584,77284,1584446,675690,6936,172,0,472,1054,2332806,17908,0,270,0,10,2350338,1254,116,0,0,0,0,0,0,0,0,14230,33824,14188,0,0,68260,16338,4215460,440136,0,0,0,0,5224890,478.36,478,296176,326510,295338,155272,298994,257708,295872,568560,119218,3150,0,0
neg,50888,,168,156,0,0,0,0,0,0,1052,289214,2063986,1018132,43488,0,1407508,1294,0,0,0,0,2859386,2284258,805832,480666,0,0,0,0,688,126,0,0,0,0,0,48958,1712376,1574024,80514,0,2600,1224,1770,45692,2259020,1105492,74,0,0,0,1239570,799504,273766,206948,169594,147598,219158,359648,86,0,3666102,314,680,766,16,1407508,51288,454870,345814,265300,273580,250320,,,,,,7520,50887.71,3666102,3666102,3652628,21878,284,117668,28020,3415872,1209600,92464,2,86,0,2993993.28,0,414331.2,0,0,0,0,0,69366,708794,1859846,731044,38684,7558,580,112,120,3666102,,5780,766,22874,222514,149738,2330954,668702,14286,258,0,246,362,3022944,80794,0,578,0,0,3039552,2490,164,0,0,0,0,0,0,0,0,31128,28152,8226,0,0,144852,19374,37520,9224,0,0,0,0,1480100,1517.4,1688,441230,544680,497878,324030,801412,406592,197082,112278,90616,74,0,0
neg,26518,0,310,280,0,0,,,,,,,,,,,621836,0,0,0,6430,10780,1424466,1214212,745234,172832,0,0,0,0,496,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176450,98,2520,1392,4,621836,27132,483672,260116,323520,,,,,,,,418460,26518.13,2176450,2176450,2151176,8277,212,93596,962740,1722710,1209600,55644,16,112,0,1423004.16,0,297093.12,60,594,,,,,,,,,,,1620,1766,2176450,0,,,,,,,,,,,234,4624,869922,293262,0,18,0,0,1442966,2672,1406,0,0,0,0,0,0,0,0,11102,7644,1828,2800172,504944,65466,12860,1924580,255270,2090852,7054,0,0,0,1030.18,1028,,,,,,,,,,,0,0
neg,8544,,276,262,0,0,0,0,0,0,582,34150,537056,114216,2458,0,354500,0,0,0,0,0,640024,574230,86198,41920,0,0,0,0,298,70,0,0,0,0,0,240,118648,413212,156362,0,2130,280,262,2132,550118,133510,30,0,0,0,337716,194196,85146,38302,20208,9128,3354,412,0,0,726538,0,12,640,0,354500,8150,25518,60446,,,,,,,,,83880,8543.53,726538,726538,729468,1948,4232,70966,723740,688462,1209600,27950,0,34,0,565642.56,0,120447.36,0,0,0,0,0,3468,241120,320152,112984,9222,1490,26,16,24,726538,,2746,262,562,39842,71538,368010,201186,4316,0,0,312,198,538526,135882,0,1218,0,26,575640,690,162,0,0,0,0,0,0,0,0,3742,4332,900,0,0,22506,3954,170600,21182,0,0,0,0,7543540,540.66,558,132384,165700,78028,37690,103656,150390,14854,3386,2274,100,0,0
neg,39580,,174,164,0,0,0,0,0,0,2222,398068,1745400,455674,13830,0,1171254,0,0,0,0,0,2224906,1826876,498426,354832,0,0,0,0,172,52,0,0,0,0,0,0,1358148,1256130,916,0,1692,620,900,183998,2067664,360270,50,0,0,0,1213706,466438,255984,192264,195444,272366,18992,0,0,0,2723666,0,22,74,2,1171254,37772,245018,251738,201560,238420,,,,,,,53440,39579.11,2723666,2723666,2723076,15070,21542,26772,299580,2615194,1209600,80214,0,38,0,2370293.76,0,243076.8,0,0,0,0,0,12922,687450,1264438,609380,33752,6176,1076,222,230,2723666,,3708,424,24394,164024,78176,1322196,1000904,21268,100,0,370,158,2026102,214,34,804,0,30,2384404,1660,562,0,0,0,0,0,0,0,0,20916,25278,4400,0,0,92856,13156,804840,146866,0,0,0,0,0,934.64,1028,255562,569928,439132,192916,387100,273184,208980,121346,163116,3930,0,0
neg,10,,0,0,2,2,0,0,0,0,46,2956,1894,0,0,0,1672,0,70,0,0,0,9340,6976,14990,88,0,0,0,0,10,6,0,0,0,0,0,0,0,0,4896,0,1178,20,22,36,932,2708,0,0,0,0,3814,308,58,168,54,46,228,220,0,0,24350,0,6,14,0,1672,190,13260,1646,,,,,,,,,14760,10.01,24350,24350,26456,19,20,2300,24160,4896,1209600,248,0,8,0,1643.52,0,2184,0,12,0,0,0,2734,1380,432,350,0,0,0,0,36,24350,,1134,18,62,18,22,938,2170,514,20,0,0,12,1190,184,0,0,0,0,1854,24,80,0,0,0,0,0,0,0,0,186,0,0,92,146,40,12,100,10,10004,20,0,0,0,274,54,3432,1212,42,18,22,36,58,76,0,0,0,0
neg,88290,,,,,,0,0,0,0,1856,667032,3640224,1249858,5204,0,2244614,0,0,,0,0,4940000,4599056,787962,311724,,0,0,0,,,0,0,0,0,0,136856,2859176,2062776,505366,0,4774,3384,4550,5726,367446,5174528,3764,2,0,0,2268766,878126,540138,546028,537172,503692,280190,10062,0,0,5728854,,,,,2244614,53946,415590,369070,179700,165960,149240,162640,0,0,0,0,114920,88289.24,5728854,5728854,,32151,,,876660,,1209600,,,,,5055741.12,0,504300.48,,,0,0,0,222946,2564814,2564284,189372,18870,3872,16,,,5728854,,6156,850,280814,162826,771134,4032084,306876,3434,0,0,,,,,,,,,,,,,,,,,,,,24608,,,,,,,,,,,,,,,,529990,929894,811676,437962,1200626,847080,419750,163824,215402,7970,,
neg,3996,,48,48,0,0,0,0,0,0,468,31374,315790,9824,0,0,181218,0,0,0,0,0,356306,327960,84240,13012,0,0,0,0,120,38,0,0,0,0,0,2988,224780,124906,4782,0,2232,4574,3392,5418,312360,29480,0,0,0,0,197652,96216,36048,16226,9478,1414,352,70,0,0,440698,36,608,438,2,181218,2462,56304,26946,,,,,,,,,82560,3996.45,440698,440698,430442,1404,10,42002,438680,357456,1209600,6650,52,18,0,302657.28,2208.96,52129.92,,,0,0,0,4116,208914,137824,4620,1330,592,60,10,14,440698,,480,114,24120,6716,13184,235192,72110,5524,16,0,48,402,261034,201900,18,394,0,0,282824,476,54,0,0,40,3290,0,0,0,0,2064,1482,566,0,0,3320,588,1260,192,62302,1650,0,0,2996590,,,48748,50086,239120,12976,6504,22,0,0,0,0,0,0
neg,41994,,0,,0,0,0,0,4,32,182600,1710162,840070,50414,0,0,1335566,0,0,0,4364,8122,2562912,2291638,351234,209834,0,0,0,0,0,0,0,0,0,0,0,113268,1740764,414264,514986,0,1946,538,806,5472,2175300,598954,264,2,0,0,932280,686332,353712,242072,195032,272294,101560,0,0,0,2919322,0,40,230,0,1335566,36452,161004,188904,133040,158800,,,,,,,52580,41994.78,2919322,2919322,2925566,11302,1499480,42726,492300,2783282,1209600,0,,,,2368476.48,0,411214.08,0,0,0,0,21630,893734,1173612,584238,91156,14954,3884,74,,0,2919322,,5340,710,47652,313036,104046,882522,1401704,28268,4,0,,,,,,,,,,2510,164,0,0,0,0,0,0,0,0,17478,0,0,0,0,0,0,0,0,0,0,0,0,1994840,1358.26,1530,443322,543802,297894,149898,314328,259588,229842,167906,362334,14368,0,0
neg,30,,0,,0,0,0,0,0,0,106,0,7516,892,0,0,3646,0,0,0,0,0,12754,9318,5932,1040,0,0,0,0,0,0,0,0,0,0,0,0,8514,0,0,0,132,42,34,36,5910,2360,0,0,0,0,7352,832,206,80,36,8,0,0,0,0,18718,0,4,0,2,3646,248,2616,3290,,,,,,,,,5740,29.97,18718,18718,25994,12,796,1690,18500,8514,1209600,0,,,,4765.44,0,3665.28,0,0,0,0,0,0,3782,3970,516,216,30,0,,0,18718,,154,34,24,48,752,2752,3702,1048,0,0,,,,,,,,,,88,38,0,0,0,0,0,0,0,0,210,0,0,0,0,224,52,11420,1426,0,0,0,0,0,94.7,54,4210,3648,502,120,34,0,0,0,0,0,0,0
neg,12,0,6,2,0,0,0,0,0,0,284,5122,8072,0,0,0,5162,0,34,0,0,0,14732,11870,7352,650,0,0,0,0,8,22,0,0,0,0,0,0,0,0,13478,0,1140,8,14,18,28,8446,3824,0,0,0,12098,416,106,44,224,452,48,60,30,0,22114,0,2,2,0,5162,294,3604,3722,,,,,,,,,7180,12.92,22114,22114,21910,37,0,2040,21860,13524,1209600,486,0,10,0,3745.92,0,8722.56,0,8,0,0,698,3554,6344,2864,18,0,0,0,0,12,22114,0,1136,14,18,16,1920,3850,5372,1110,42,0,6,24,3266,60,0,0,0,0,4382,80,190,0,0,0,0,0,0,0,0,206,0,0,554,146,102,20,1400,158,0,10,0,0,0,106.14,52,10138,3216,22,12,18,18,16,38,0,0,0,0
neg,626,2,0,20,0,0,0,0,0,3550,27204,42720,3344,0,0,0,29178,0,0,0,3384,5868,70698,50554,64248,9394,0,0,0,0,2,2,0,0,0,0,0,0,0,22720,54098,0,1026,758,2624,6304,1216,41178,18012,5700,0,0,47930,11274,10000,4090,1544,808,798,284,46,44,138480,0,0,0,0,29178,1174,42400,21206,,,,,,,,,62400,626.33,138480,138480,131974,302,0,10954,136700,77096,1209600,52,4,28,0,39253.44,18765.12,17872.32,62,132,0,14,17994,28276,23338,7096,86,14,0,0,6,0,138480,0,1242,34,748,11064,11788,48858,3082,2,0,0,26,84,43868,734,0,2,0,0,43994,4,2,0,0,0,0,0,0,0,0,1500,0,0,0,0,22,8,180,16,0,0,0,0,0,317.24,246,38524,11512,4372,1344,4122,4800,3510,8614,20,0,0,0
neg,16,0,2,22,0,2,0,0,0,0,18,5094,4268,0,0,0,3396,0,0,0,0,0,12828,8478,9336,832,0,0,0,0,4,6,0,0,0,0,0,0,0,2040,7340,0,100,24,50,108,1254,1568,6276,0,0,0,6994,1042,294,158,122,96,56,372,154,92,22208,0,0,0,0,3396,322,6482,2784,,,,,,,,,8980,15.28,22208,22208,23194,31,0,1994,21840,9452,1209600,186,2,6,0,4219.2,0,3898.56,0,22,0,0,0,2504,5302,1104,470,0,0,0,4,0,22208,0,1416,22,22,12,544,1736,4806,810,12,0,38,12,4374,142,0,0,0,0,4604,28,12,0,0,0,0,0,0,0,0,340,0,0,0,0,24,8,860,84,0,0,0,0,0,1.14,64,5524,2986,414,98,132,58,76,92,0,0,0,0
neg,4820,,68,52,0,0,0,0,0,18272,161088,165024,85194,9058,0,0,192522,0,0,0,19220,31050,377776,358856,76238,24350,0,0,0,0,138,128,0,0,0,0,0,0,0,120772,317864,0,4668,4124,1620,898,36952,390374,0,0,0,0,203708,129552,60924,21030,9650,4896,3142,2968,1912,854,473394,116,244,236,2,192522,5490,28752,47340,,,,,,,,,74900,4820.96,473394,473394,472448,1479,884,46454,471900,438636,1209600,12638,0,42,0,282608.64,0,154553.28,196,354,0,14620,88610,178072,97546,57076,2324,332,56,0,32,44,473394,,1424,104,5884,89646,31674,109460,193800,6640,4,0,76,272,275634,70986,0,144,0,0,290654,826,436,0,0,0,0,0,0,0,0,3000,1108,200,0,0,12968,2534,15860,1878,0,0,0,0,3820990,439.54,312,160516,68116,35668,15744,30920,24704,32886,69670,412,0,0,0
pos,1143816,,,,,,124,128084,1906910,11088286,22854118,24940256,9356480,3396394,2104680,2625180,31384284,23046,310,,4180396,5715036,63217286,60036856,14500780,6558846,,0,2153716,0,,,0,0,0,0,0,0,33906,38588386,39778220,0,78884,45528,54906,119292,11656018,66445760,124,0,0,0,15988956,28154658,13174994,6738284,3549758,2105612,2026014,3273714,2102626,1285896,81895612,,,,,31384284,835294,5443200,9030536,315120,319940,286280,235020,214640,178100,222680,277980,194180,1143816.2,81895612,81895612,81967610,559799,,,816340,78400512,1209600,,,,,55889562.24,10880396.16,11653092.48,74240,,301730,3876582,14312258,27557572,20660186,9183564,2382888,122196,3496,40,,,81895612,,23818,5334,8204714,7833296,14317202,47759476,256666,6,0,0,2162,30282,42573528,27780910,62,360458,0,0,43531090,,,,,,,,,,,481862,,,,,,,,,,,,,,0.4,0,22739972,5231364,3954966,1974188,4674672,11630572,24382246,3437236,375296,0,,
neg,45606,,2130706434,304,0,0,0,0,0,0,422,148562,1726926,789532,14540,506,1187760,0,0,0,0,0,2419352,2149650,362708,232880,0,0,0,0,218,178,0,0,0,0,0,48254,1137740,1337518,156976,0,1354,1106,1314,2800,19142,2651140,3632,0,0,0,608540,730440,254956,225306,201552,186736,260312,212646,0,0,2782304,16,506,106,8,1187760,30554,223646,138534,136180,182860,,,,,,,40100,45606.02,2782304,2782304,2784360,20071,1804,33828,358800,2680488,1209600,77326,2,48,0,2464329.6,0,214838.4,0,506,0,0,0,13294,954612,1505840,193226,11636,1872,8,54,60,2782304,,2862,358,64098,81968,83636,1888150,547854,11464,96,2,370,678,2375996,72146,0,21308,0,10,2481628,1322,122,0,0,0,0,0,0,0,0,18034,61832,19050,0,0,56442,10724,6807760,706838,391644,8828,0,0,1386830,760.32,790,227644,424682,365870,188188,359708,376858,279728,182746,266048,9016,0,0
neg,2066,,2130706440,136,0,0,0,0,0,0,35386,96874,7850,0,0,0,61940,0,0,0,922,1462,132884,123272,20364,7160,0,0,0,0,132,40,0,0,0,0,0,4036,106304,14128,15642,0,1124,26,26,48,3922,134958,6,0,0,0,39024,69794,18840,7626,3674,682,454,16,0,0,154212,0,6,1192,0,61940,1464,13378,6942,,,,,,,,,20020,2066.55,154212,154212,156282,475,300,15196,153780,140110,1209600,3668,2,2,0,119600.64,0,19362.24,0,18,0,0,1940,112920,23644,1440,134,32,0,0,2,6,154212,,1186,46,84,15804,2686,32446,84118,3540,200,0,258,180,120204,57898,0,20,0,26,121036,144,36,0,0,0,0,0,0,0,0,824,884,512,0,0,2504,428,531560,53316,0,0,0,0,1066620,87.64,82,22080,24754,13328,6210,12522,56360,4164,554,138,0,0,0
neg,6,,2,2,0,0,0,0,0,0,20,0,2610,0,0,0,1078,0,0,0,0,0,11464,10778,1472,264,0,0,0,0,2,0,0,0,0,0,0,0,2630,0,0,0,18,2,12,14,332,2252,0,0,0,0,2154,352,64,30,6,16,4,4,0,0,12944,0,6,0,0,1078,68,776,690,,,,,,,,,1440,6.18,12944,12944,14776,5,0,1268,12900,2630,1209600,200,2,0,0,955.2,2.88,1652.16,0,0,0,0,0,0,2558,72,0,0,0,0,0,4,12944,,22,4,10,8,312,362,1484,420,8,0,2,0,1068,60,0,0,0,20,1118,30,28,0,0,0,2,0,0,0,0,48,0,0,0,0,60,14,2520,248,16902,8,0,0,0,14.3,16,1762,722,140,6,0,0,0,0,0,0,0,0
neg,55948,,2130706452,172,0,0,0,0,0,0,1472,143156,2139284,767930,33154,226,1516980,0,0,0,0,0,2732832,2353684,463084,348346,0,0,0,0,108,52,0,0,0,0,0,13988,1282212,1771502,17520,0,2466,1266,1368,3372,203662,2872892,196,0,0,0,755786,766068,304270,245908,211686,186554,258656,355568,726,0,3196108,186,388,200,24,1516980,44620,249440,212254,159580,195240,,,,,,,104820,55947.54,3196108,3196108,3201792,24968,6046,75352,773020,3085222,1209600,80838,2,38,0,2701096.32,0,381833.28,2,212,0,0,0,56452,769644,1754338,476204,23482,4802,300,110,118,3196108,,3728,358,65580,136824,72418,1600216,1195116,10872,110,0,394,122,2594926,26834,0,12162,0,10,2716746,1164,64,0,0,0,0,0,0,0,0,26768,47632,17486,0,0,71500,19566,2694460,537912,0,0,0,0,15947610,722.48,746,394718,372686,328466,162990,321416,252226,239256,196194,685348,131922,0,0
neg,42010,,402,0,0,0,0,0,0,0,588,33370,1955758,862378,18226,102,1167042,0,0,0,0,0,2655788,2390602,562626,218180,0,0,0,0,884,780,0,0,0,0,0,9306,475210,1469774,916132,0,2248,3244,6078,28010,1895492,935330,20,0,0,0,1140306,879966,324644,193486,117702,76902,81722,55694,0,0,3218810,132,3662,958,32,1167042,26974,363198,192380,249300,174560,,,,,,,132140,42010.11,3218810,3218810,3221614,14114,712,76896,794000,2870422,1209600,81836,0,0,0,2504289.6,0,364226.88,0,0,0,0,0,682,629426,1720996,495374,20252,3584,108,0,88,3218810,,2978,358,52042,248292,129782,2186040,243714,7120,96,0,0,0,0,0,0,0,0,0,0,1242,154,0,0,0,0,0,0,0,0,15118,28438,5508,0,0,77330,13674,671280,67754,0,0,0,0,41010170,812.84,874,384760,519190,387656,247832,547980,508708,157144,58308,57370,1474,0,0
neg,1178,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,34312,0,0,0,1378,2478,84958,79574,8910,2632,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95314,4,4,4,0,34312,728,4324,4554,,,,,,,,,8320,1177.67,95314,95314,198,0,0,9324,94700,0,1209600,1884,2,12,0,62248.32,0,10441.92,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95314,0,0,0,0,0,0,0,0,0,0,0,8,30,63830,32088,0,10,0,0,63862,178,54,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,177670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,16,,28,22,0,0,0,0,0,0,76,7004,2688,0,0,0,4462,0,0,0,0,0,11110,8570,18960,358,0,0,0,0,38,60,0,0,0,0,0,0,0,1594,8174,0,154,62,72,102,2166,7212,0,0,0,0,8036,926,114,212,22,20,344,94,0,0,30100,0,2,0,0,4462,216,16808,2124,,,,,,,,,18760,15.72,30100,30100,30646,26,0,2852,29880,9768,1209600,492,2,6,0,3362.88,0,5469.12,0,18,0,0,0,6342,2328,822,276,0,0,0,0,4,30100,,990,26,12,28,16,2972,4590,1094,40,0,28,98,3628,106,0,0,0,0,3716,74,96,0,0,0,0,0,0,0,0,164,0,0,726,254,116,30,8820,914,29802,4,0,0,0,54.84,52,6648,2926,98,10,10,18,14,44,0,0,0,0
neg,75790,,94,50,0,0,0,0,0,0,148,264326,3905592,852066,17188,646,2223370,0,0,0,0,0,4275154,3543188,900624,653242,0,0,0,0,406,116,0,0,0,0,0,75298,316788,2389748,2258132,0,4204,2368,2340,162712,3957370,910828,144,0,0,0,1450564,1327136,560848,456970,388398,302976,274668,275594,2812,0,5176440,20,32,64,16,2223370,72666,461314,432586,199200,250820,179680,194760,,,,,67420,75789.64,5176440,5176440,5173382,33342,988,27502,329620,5039966,1209600,143294,0,166,0,4637514.24,0,398593.92,0,0,0,0,0,43594,1290660,3171236,502928,26178,5214,156,0,6,5176440,,6450,782,12922,236118,95668,3086444,1577746,23688,148,0,110,308,4571838,1228,0,21508,0,0,4674258,2374,284,0,0,0,0,0,0,0,0,39988,99530,16394,0,0,207866,27594,270340,33506,0,0,0,0,74789620,1457.5,1618,430992,934588,937880,560246,1170160,695038,278786,31482,794,0,0,0
neg,39736,,2130706432,1790,0,0,0,0,0,0,5518,151596,1882172,1221888,84276,2412,1490526,0,0,0,0,0,3104892,2705248,639630,317988,0,0,0,0,2020,570,0,0,0,0,0,0,1634796,1713060,6,0,2992,916,1290,1696,15564,3316740,8664,0,0,0,1535224,750132,349734,285090,255872,156864,14946,0,0,0,3745894,0,74,134,32,1490526,51502,316560,321522,187940,180480,250020,,,,,,10340,39736.31,3745894,3745894,3795902,11517,4410,5940,104820,3347862,1209600,206010,2,88,0,2757384,0,584295.36,0,506,0,0,0,18436,579956,1744776,788052,180306,33338,2998,292,312,3745894,,8722,1096,14914,609998,191524,1719840,792488,9280,0,0,3924,1026,2806536,11030,0,4350,0,16,2813510,6346,386,0,0,0,0,0,0,0,0,29260,39736,14946,0,0,152484,36698,3880900,403250,0,0,0,0,0,2309.4,2672,640612,1080068,331226,168816,344986,253158,196542,124326,201036,7092,0,0
neg,58454,,310,258,0,0,0,0,0,0,502,523084,2489848,279180,7500,0,1414670,0,0,0,0,0,3046670,2754216,388340,253720,0,0,0,0,450,224,0,0,0,0,0,75782,1210450,471362,1542520,0,2398,372,578,6164,2348052,942450,100,0,0,0,762756,1063894,483018,297064,233422,271122,188838,0,0,0,3435302,0,26,1258,10,1414670,30532,222796,164864,128340,156240,,,,,,,99820,58454.44,3435302,3435302,3444628,19913,4646,99028,1011620,3300114,1209600,67654,2,102,0,2988459.84,0,308817.6,0,0,0,0,0,32388,1309392,1589496,349276,15902,3426,234,14,20,3435302,,4372,352,57324,186220,95642,1433476,1505616,16996,116,0,418,630,2928866,607278,0,3624,0,18,3018016,1962,56,0,0,0,0,0,0,0,0,16540,44448,18768,0,0,51620,9458,6314580,638752,0,0,0,0,2501090,738.58,840,329800,334354,308180,176666,476518,700070,621076,231874,121398,178,0,0
neg,41312,,156,148,0,0,0,0,0,0,1876,195414,1626042,518612,8450,0,1088220,0,0,0,0,0,2185008,2000406,227316,157308,0,0,0,0,268,72,0,0,0,0,0,6632,725610,1474706,143446,0,1072,330,592,34358,2056522,257444,76,0,0,0,592468,626800,410972,318952,243776,145088,12338,0,0,0,2412672,0,20,880,2,1088220,23466,112864,113904,129040,,,,,,,,94740,41312.49,2412672,2412672,2422066,10617,85060,118266,1199120,2350394,1209600,78886,2,22,0,2153151.36,0,195294.72,0,0,0,0,0,28000,585882,1264820,445340,22018,4086,248,120,124,2412672,,2552,354,1470,156940,69448,1845318,269986,4326,0,0,254,214,1989222,230716,0,266,0,34,2164694,1408,410,0,0,0,0,0,0,0,0,11500,37300,5940,0,0,66402,12580,405380,82714,0,0,0,0,2327690,628.24,810,208286,318090,283112,153600,307130,306596,272912,189116,301572,9980,0,0
